table,mod,status,key,changed_fields,vanilla_row,mod_row
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_REGIONS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 4, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES_NEAR_RECENTLY_LOST_REGIONS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_FORCES"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_FORCES"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 94, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_MAIN_THREAT_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 94, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS_IF_HAVENT_EXPANDED_RECENTLY"", ""timed_priority_boost_quick""]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS_IF_HAVENT_EXPANDED_RECENTLY"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 3, ""variable_group"": ""timed_priority_boost_quick""}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS_IF_HAVENT_EXPANDED_RECENTLY"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 90, ""variable_group"": ""timed_priority_boost_quick""}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 4, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 92, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_NEAR_OUR_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_NEAR_OUR_FORCES"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_NEAR_OUR_FORCES"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_UNDER_SIEGE_BY_NON_ALLIES"", null]",,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENTS_UNDER_SIEGE_BY_NON_ALLIES"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": -10, ""variable_group"": null}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_COMPLETE_PROVINCE"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_COMPLETE_PROVINCE"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_COMPLETE_PROVINCE"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_CONSOLIDATE_BORDERS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_CONSOLIDATE_BORDERS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 2, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_CONSOLIDATE_BORDERS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 40, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_DEFEND_BESIEGED_SETTLEMENT"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_DEFEND_BESIEGED_SETTLEMENT"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 3, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_DEFEND_BESIEGED_SETTLEMENT"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 100, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_DEFEND_OWNED_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_DEFEND_OWNED_REGIONS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 3, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_DEFEND_OWNED_REGIONS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 30, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_FOLLOW_ARMY"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_FOLLOW_ARMY"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 0, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_FOLLOW_ARMY"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_tms_generator_group_simple"", ""CAI_TMS_TASK_GENERATOR_RAID_RECENTLY_SACKED_SETTLEMENTS"", ""time_horizon_4""]",,"{""generator"": ""CAI_TMS_TASK_GENERATOR_RAID_RECENTLY_SACKED_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_simple"", ""priority"": -5, ""variable_group"": ""time_horizon_4""}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_skaven_specific_additive"", ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENT_TO_SPREAD_PLAGUE"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENT_TO_SPREAD_PLAGUE"", ""group"": ""wh3_tms_generator_group_skaven_specific_additive"", ""priority"": 100, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_SETTLEMENT_TO_SPREAD_PLAGUE"", ""group"": ""wh3_tms_generator_group_skaven_specific_additive"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_skaven_specific_additive"", ""CAI_TMS_TASK_GENERATOR_ATTACK_UNDEFENDED_ENEMY_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_UNDEFENDED_ENEMY_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_skaven_specific_additive"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_UNDEFENDED_ENEMY_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_skaven_specific_additive"", ""priority"": 90, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_slaanesh_nkari_specific_additive"", ""CAI_TMS_GDS_TASK_GENERATOR_RAID_DISLIKED_HIGH_PO_REGIONS_NEAR_OUR_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RAID_DISLIKED_HIGH_PO_REGIONS_NEAR_OUR_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_slaanesh_nkari_specific_additive"", ""priority"": 3, ""variable_group"": null}","{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RAID_DISLIKED_HIGH_PO_REGIONS_NEAR_OUR_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_slaanesh_nkari_specific_additive"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_slaanesh_specific_additive"", ""CAI_TMS_TASK_GENERATOR_WITHDRAW_LOW_WINDS_OF_MAGIC_ARMIES_TO_REGION"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_WITHDRAW_LOW_WINDS_OF_MAGIC_ARMIES_TO_REGION"", ""group"": ""wh3_tms_generator_group_slaanesh_specific_additive"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_WITHDRAW_LOW_WINDS_OF_MAGIC_ARMIES_TO_REGION"", ""group"": ""wh3_tms_generator_group_slaanesh_specific_additive"", ""priority"": 70, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_slaanesh_tormentors_additive"", ""CAI_TMS_GDS_TASK_GENERATOR_RAID_DISLIKED_HIGH_PO_REGIONS_NEAR_OUR_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RAID_DISLIKED_HIGH_PO_REGIONS_NEAR_OUR_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_slaanesh_tormentors_additive"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_RAID_DISLIKED_HIGH_PO_REGIONS_NEAR_OUR_SETTLEMENTS"", ""group"": ""wh3_tms_generator_group_slaanesh_tormentors_additive"", ""priority"": 80, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_tms_generator_group_tombking_specific_additive"", ""CAI_TMS_TASK_GENERATOR_ATTACK_UNSUITABLE_CLIMATE_REGIONS"", null]",,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_UNSUITABLE_CLIMATE_REGIONS"", ""group"": ""wh3_tms_generator_group_tombking_specific_additive"", ""priority"": -3, ""variable_group"": null}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_tms_generator_group_tzeentch_changeling"", ""CAI_TMS_TASK_GENERATOR_ATTACK_OWN_FOREIGN_SLOT_REGIONS"", null]",,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_OWN_FOREIGN_SLOT_REGIONS"", ""group"": ""wh3_tms_generator_group_tzeentch_changeling"", ""priority"": -100, ""variable_group"": null}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_SAME_AS_VANILLA,"[""wh3_tms_generator_group_tzeentch_specific_additive"", ""CAI_TMS_GDS_TASK_GENERATOR_DONT_RECOLONISE_GATE_RUINS"", null]",,"{""generator"": ""CAI_TMS_GDS_TASK_GENERATOR_DONT_RECOLONISE_GATE_RUINS"", ""group"": ""wh3_tms_generator_group_tzeentch_specific_additive"", ""priority"": -100, ""variable_group"": null}",null
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_tzeentch_specific_additive"", ""CAI_TMS_TASK_GENERATOR_WITHDRAW_LOW_WINDS_OF_MAGIC_ARMIES_TO_REGION"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_WITHDRAW_LOW_WINDS_OF_MAGIC_ARMIES_TO_REGION"", ""group"": ""wh3_tms_generator_group_tzeentch_specific_additive"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_WITHDRAW_LOW_WINDS_OF_MAGIC_ARMIES_TO_REGION"", ""group"": ""wh3_tms_generator_group_tzeentch_specific_additive"", ""priority"": 70, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,hecleas,OVERRIDE_CHANGED,"[""wh3_tms_generator_group_woodelf_specific_additive"", ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_CAPITAL"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_CAPITAL"", ""group"": ""wh3_tms_generator_group_woodelf_specific_additive"", ""priority"": 1.60000002, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ACTIVELY_DEFEND_CAPITAL"", ""group"": ""wh3_tms_generator_group_woodelf_specific_additive"", ""priority"": 25, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_aggressive_additive"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", ""group"": ""wh3_combi_tms_generator_group_aggressive_additive"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", ""group"": ""wh3_combi_tms_generator_group_aggressive_additive"", ""priority"": 10, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_aggressive_additive"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_aggressive_additive"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_aggressive_additive"", ""priority"": 10, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_beastmen_brayherd"", ""CAI_TMS_TASK_GENERATOR_WAR_COORDINATION_ATTACK_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_WAR_COORDINATION_ATTACK_FORCES"", ""group"": ""wh3_combi_tms_generator_group_beastmen_brayherd"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_WAR_COORDINATION_ATTACK_FORCES"", ""group"": ""wh3_combi_tms_generator_group_beastmen_brayherd"", ""priority"": 20, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_beastmen_brayherd"", ""CAI_TMS_TASK_GENERATOR_WAR_COORDINATION_ATTACK_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_WAR_COORDINATION_ATTACK_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_beastmen_brayherd"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_WAR_COORDINATION_ATTACK_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_beastmen_brayherd"", ""priority"": 20, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_beastmen_specific_additive"", ""CAI_TMS_TASK_GENERATOR_BEASTMEN_ATTACK_POTENTIAL_HERDSTONE_SITES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_BEASTMEN_ATTACK_POTENTIAL_HERDSTONE_SITES"", ""group"": ""wh3_combi_tms_generator_group_beastmen_specific_additive"", ""priority"": 4, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_BEASTMEN_ATTACK_POTENTIAL_HERDSTONE_SITES"", ""group"": ""wh3_combi_tms_generator_group_beastmen_specific_additive"", ""priority"": 10, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_cathay_gatecapture_additive"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_FLAGGED_VICTORY_CONDITION_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_FLAGGED_VICTORY_CONDITION_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_cathay_gatecapture_additive"", ""priority"": 10, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_FLAGGED_VICTORY_CONDITION_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_cathay_gatecapture_additive"", ""priority"": 20, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_cathay_gatecapture_additive"", ""CAI_TMS_TASK_GENERATOR_ATTACK_LOCAL_FLAGGED_VICTORY_CONDITION_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_LOCAL_FLAGGED_VICTORY_CONDITION_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_cathay_gatecapture_additive"", ""priority"": 10, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_LOCAL_FLAGGED_VICTORY_CONDITION_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_cathay_gatecapture_additive"", ""priority"": 20, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_chaos_gatedestroyer"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_FLAGGED_VICTORY_CONDITION_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_FLAGGED_VICTORY_CONDITION_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_chaos_gatedestroyer"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_FLAGGED_VICTORY_CONDITION_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_chaos_gatedestroyer"", ""priority"": 10, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_chaos_gatedestroyer"", ""CAI_TMS_TASK_GENERATOR_ATTACK_LOCAL_FLAGGED_VICTORY_CONDITION_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_LOCAL_FLAGGED_VICTORY_CONDITION_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_chaos_gatedestroyer"", ""priority"": 10, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_LOCAL_FLAGGED_VICTORY_CONDITION_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_chaos_gatedestroyer"", ""priority"": 20, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 4, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_FORCES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 10, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_ENEMY_SETTLEMENTS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 5, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 5, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_AGENTS_LEVEL_SCALED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 10, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 4, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ALL_LOCAL_FORCES_SIZE_SCALED"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 10, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_SETTLEMENTS_LOCAL_TO_OUR_FORCES_THAT_ARE_BESIEGED_BY_OUR_ALLIES"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_SETTLEMENTS_LOCAL_TO_OUR_FORCES_THAT_ARE_BESIEGED_BY_OUR_ALLIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 6, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_ENEMY_SETTLEMENTS_LOCAL_TO_OUR_FORCES_THAT_ARE_BESIEGED_BY_OUR_ALLIES"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 10, ""variable_group"": null}"
cai_task_management_system_task_generator_groups_generators_junctions_tables,sfo,OVERRIDE_CHANGED,"[""wh3_combi_tms_generator_group_default"", ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", null]",priority,"{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 1, ""variable_group"": null}","{""generator"": ""CAI_TMS_TASK_GENERATOR_ATTACK_NEIGHBOURING_WAR_REGIONS"", ""group"": ""wh3_combi_tms_generator_group_default"", ""priority"": 5, ""variable_group"": null}"
